,spg,ion,element,Z,oxidation number,charge,Oxidation State,count
1766,13.0,Cs1.0,Cs,55,1.0,1.0,1.0,13
1767,13.0,Cu1.0,Cu,29,1.0,1.0,1.0,1
1768,13.0,Dy3.0,Dy,66,3.0,1.0,3.0,8
1769,13.0,Er3.0,Er,68,3.0,1.0,3.0,6
1770,13.0,Eu2.0,Eu,63,2.0,1.0,2.0,2
1771,13.0,Eu3.0,Eu,63,3.0,1.0,3.0,1
1772,13.0,F-1.0,F,9,1.0,-1.0,-1.0,13
1773,13.0,Fe2.0,Fe,26,2.0,1.0,2.0,2
1774,13.0,Fe3.0,Fe,26,3.0,1.0,3.0,2
1775,13.0,Ga3.0,Ga,31,3.0,1.0,3.0,10
1776,13.0,Gd3.0,Gd,64,3.0,1.0,3.0,7
1777,13.0,Ge2.0,Ge,32,2.0,1.0,2.0,1
1778,13.0,Ge4.0,Ge,32,4.0,1.0,4.0,1
1779,13.0,H-0.5,H,1,0.5,-1.0,-0.5,1
1780,13.0,H0.42857142857142855,H,1,0.42857142857142855,1.0,0.42857142857142855,1
1781,13.0,H1.0,H,1,1.0,1.0,1.0,13
1782,13.0,Hf4.0,Hf,72,4.0,1.0,4.0,3
1783,13.0,Hg1.0,Hg,80,1.0,1.0,1.0,1
1784,13.0,Hg2.0,Hg,80,2.0,1.0,2.0,2
1785,13.0,Ho3.0,Ho,67,3.0,1.0,3.0,5
1786,13.0,I-1.0,I,53,1.0,-1.0,-1.0,6
1787,13.0,In1.0,In,49,1.0,1.0,1.0,2
1788,13.0,In3.0,In,49,3.0,1.0,3.0,4
1789,13.0,K1.0,K,19,1.0,1.0,1.0,12
1790,13.0,La3.0,La,57,3.0,1.0,3.0,1
1791,13.0,Li1.0,Li,3,1.0,1.0,1.0,20
1792,13.0,Lu3.0,Lu,71,3.0,1.0,3.0,8
1793,13.0,Mg2.0,Mg,12,2.0,1.0,2.0,2
1794,13.0,Mn2.0,Mn,25,2.0,1.0,2.0,3
1795,13.0,Mn3.75,Mn,25,3.75,1.0,3.75,1
1796,13.0,Mn3.875,Mn,25,3.875,1.0,3.875,1
1797,13.0,Mo5.75,Mo,42,5.75,1.0,5.75,1
1798,13.0,Mo6.0,Mo,42,6.0,1.0,6.0,13
1799,13.0,N-3.0,N,7,3.0,-1.0,-3.0,5
1800,13.0,N2.3333333333333335,N,7,2.3333333333333335,1.0,2.3333333333333335,1
1801,13.0,N5.0,N,7,5.0,1.0,5.0,1
1802,13.0,Na1.0,Na,11,1.0,1.0,1.0,15
1803,13.0,Nb5.0,Nb,41,5.0,1.0,5.0,7
1804,13.0,Nd3.0,Nd,60,3.0,1.0,3.0,4
1805,13.0,Ni2.0,Ni,28,2.0,1.0,2.0,1
1806,13.0,Ni3.0,Ni,28,3.0,1.0,3.0,1
1807,13.0,Np5.0,Np,93,5.0,1.0,5.0,2
1808,13.0,O-2.0,O,8,2.0,-1.0,-2.0,123
1809,13.0,P5.0,P,15,5.0,1.0,5.0,9
1810,13.0,Pb2.0,Pb,82,2.0,1.0,2.0,2
1811,13.0,Pr3.0,Pr,59,3.0,1.0,3.0,1
1812,13.0,Rb1.0,Rb,37,1.0,1.0,1.0,8
1813,13.0,Re7.0,Re,75,7.0,1.0,7.0,2
1814,13.0,S-2.0,S,16,2.0,-1.0,-2.0,5
1815,13.0,S0.0,S,16,0.0,0.0,0.0,1
1816,13.0,S4.0,S,16,4.0,1.0,4.0,1
1817,13.0,S6.0,S,16,6.0,1.0,6.0,5
1818,13.0,Sb-2.0,Sb,51,2.0,-1.0,-2.0,1
1819,13.0,Sb3.0,Sb,51,3.0,1.0,3.0,4
1820,13.0,Sb5.0,Sb,51,5.0,1.0,5.0,7
1821,13.0,Sc3.0,Sc,21,3.0,1.0,3.0,3
1822,13.0,Se-0.6153846153846154,Se,34,0.6153846153846154,-1.0,-0.6153846153846154,1
1823,13.0,Se-2.0,Se,34,2.0,-1.0,-2.0,6
1824,13.0,Se0.3333333333333333,Se,34,0.3333333333333333,1.0,0.3333333333333333,2
1825,13.0,Se1.0,Se,34,1.0,1.0,1.0,1
1826,13.0,Se4.0,Se,34,4.0,1.0,4.0,2
1827,13.0,Si4.0,Si,14,4.0,1.0,4.0,3
1828,13.0,Sm3.0,Sm,62,3.0,1.0,3.0,2
1829,13.0,Sn4.0,Sn,50,4.0,1.0,4.0,1
1830,13.0,Sr2.0,Sr,38,2.0,1.0,2.0,1
1831,13.0,Ta5.0,Ta,73,5.0,1.0,5.0,14
1832,13.0,Tb3.0,Tb,65,3.0,1.0,3.0,4
1833,13.0,Te-0.5,Te,52,0.5,-1.0,-0.5,1
1834,13.0,Te-2.0,Te,52,2.0,-1.0,-2.0,2
1835,13.0,Te4.0,Te,52,4.0,1.0,4.0,2
1836,13.0,Ti4.0,Ti,22,4.0,1.0,4.0,5
1837,13.0,Tl1.0,Tl,81,1.0,1.0,1.0,1
1838,13.0,Tm3.0,Tm,69,3.0,1.0,3.0,6
1839,13.0,U4.0,U,92,4.0,1.0,4.0,1
1840,13.0,U6.0,U,92,6.0,1.0,6.0,4
1841,13.0,V3.1,V,23,3.1,1.0,3.1,1
1842,13.0,V4.0,V,23,4.0,1.0,4.0,1
1843,13.0,V4.357142857142857,V,23,4.357142857142857,1.0,4.357142857142857,1
1844,13.0,W5.0,W,74,5.0,1.0,5.0,1
1845,13.0,W6.0,W,74,6.0,1.0,6.0,27
1846,13.0,Y3.0,Y,39,3.0,1.0,3.0,9
1847,13.0,Yb3.0,Yb,70,3.0,1.0,3.0,5
1848,13.0,Zn2.0,Zn,30,2.0,1.0,2.0,5
1849,13.0,Zr4.0,Zr,40,4.0,1.0,4.0,3
1850,14.0,Ag1.0,Ag,47,1.0,1.0,1.0,47
1851,14.0,Ag1.3333333333333333,Ag,47,1.3333333333333333,1.0,1.3333333333333333,1
1852,14.0,Ag1.5,Ag,47,1.5,1.0,1.5,1
1853,14.0,Ag1.5555555555555556,Ag,47,1.5555555555555556,1.0,1.5555555555555556,1
1854,14.0,Ag2.0,Ag,47,2.0,1.0,2.0,7
1855,14.0,Ag2.6666666666666665,Ag,47,2.6666666666666665,1.0,2.6666666666666665,1
1856,14.0,Ag3.0,Ag,47,3.0,1.0,3.0,2
1857,14.0,Al3.0,Al,13,3.0,1.0,3.0,79
1858,14.0,As-0.42857142857142855,As,33,0.42857142857142855,-1.0,-0.42857142857142855,3
1859,14.0,As-1.0,As,33,1.0,-1.0,-1.0,7
1860,14.0,As-1.5,As,33,1.5,-1.0,-1.5,2
1861,14.0,As-2.0,As,33,2.0,-1.0,-2.0,4
1862,14.0,As-2.25,As,33,2.25,-1.0,-2.25,1
1863,14.0,As-2.5,As,33,2.5,-1.0,-2.5,3
1864,14.0,As-2.6666666666666665,As,33,2.6666666666666665,-1.0,-2.6666666666666665,4
1865,14.0,As-3.0,As,33,3.0,-1.0,-3.0,21
1866,14.0,As0.3333333333333333,As,33,0.3333333333333333,1.0,0.3333333333333333,1
1867,14.0,As1.2857142857142858,As,33,1.2857142857142858,1.0,1.2857142857142858,1
1868,14.0,As2.0,As,33,2.0,1.0,2.0,4
1869,14.0,As2.3333333333333335,As,33,2.3333333333333335,1.0,2.3333333333333335,1
1870,14.0,As3.0,As,33,3.0,1.0,3.0,24
1871,14.0,As3.6666666666666665,As,33,3.6666666666666665,1.0,3.6666666666666665,1
1872,14.0,As4.0,As,33,4.0,1.0,4.0,1
1873,14.0,As5.0,As,33,5.0,1.0,5.0,65
1874,14.0,Au-1.0,Au,79,1.0,-1.0,-1.0,3
1875,14.0,Au1.0,Au,79,1.0,1.0,1.0,4
1876,14.0,Au2.0,Au,79,2.0,1.0,2.0,1
1877,14.0,Au2.6666666666666665,Au,79,2.6666666666666665,1.0,2.6666666666666665,1
1878,14.0,Au3.0,Au,79,3.0,1.0,3.0,18
1879,14.0,Au3.5,Au,79,3.5,1.0,3.5,1
1880,14.0,Au4.0,Au,79,4.0,1.0,4.0,3
1881,14.0,B-0.3333333333333333,B,5,0.3333333333333333,-1.0,-0.3333333333333333,1
1882,14.0,B-0.6,B,5,0.6,-1.0,-0.6,1
1883,14.0,B-0.75,B,5,0.75,-1.0,-0.75,1
1884,14.0,B-1.0,B,5,1.0,-1.0,-1.0,1
1885,14.0,B-1.2,B,5,1.2,-1.0,-1.2,3
1886,14.0,B-2.25,B,5,2.25,-1.0,-2.25,1
1887,14.0,B-3.0,B,5,3.0,-1.0,-3.0,5
1888,14.0,B0.0,B,5,0.0,0.0,0.0,1
1889,14.0,B1.5,B,5,1.5,1.0,1.5,1
1890,14.0,B3.0,B,5,3.0,1.0,3.0,164
1891,14.0,Ba2.0,Ba,56,2.0,1.0,2.0,137
1892,14.0,Be2.0,Be,4,2.0,1.0,2.0,29
1893,14.0,Bi1.0,Bi,83,1.0,1.0,1.0,3
1894,14.0,Bi1.5,Bi,83,1.5,1.0,1.5,1
1895,14.0,Bi1.625,Bi,83,1.625,1.0,1.625,1
1896,14.0,Bi3.0,Bi,83,3.0,1.0,3.0,45
1897,14.0,Bi3.5,Bi,83,3.5,1.0,3.5,1
1898,14.0,Bi4.0,Bi,83,4.0,1.0,4.0,3
1899,14.0,Bi5.0,Bi,83,5.0,1.0,5.0,5
1900,14.0,Br-1.0,Br,35,1.0,-1.0,-1.0,75
1901,14.0,Br1.0,Br,35,1.0,1.0,1.0,4
1902,14.0,Br2.0,Br,35,2.0,1.0,2.0,1
1903,14.0,Br3.5,Br,35,3.5,1.0,3.5,1
1904,14.0,Br5.0,Br,35,5.0,1.0,5.0,2
1905,14.0,C-1.3333333333333333,C,6,1.3333333333333333,-1.0,-1.3333333333333333,1
1906,14.0,C-1.7142857142857142,C,6,1.7142857142857142,-1.0,-1.7142857142857142,4
1907,14.0,C-2.0,C,6,2.0,-1.0,-2.0,1
1908,14.0,C-2.375,C,6,2.375,-1.0,-2.375,1
1909,14.0,C-2.5,C,6,2.5,-1.0,-2.5,1
1910,14.0,C-3.0,C,6,3.0,-1.0,-3.0,8
1911,14.0,C-4.0,C,6,4.0,-1.0,-4.0,12
1912,14.0,C0.0,C,6,0.0,0.0,0.0,1
1913,14.0,C3.0,C,6,3.0,1.0,3.0,3
1914,14.0,C3.3333333333333335,C,6,3.3333333333333335,1.0,3.3333333333333335,1
1915,14.0,C4.0,C,6,4.0,1.0,4.0,31
1916,14.0,Ca2.0,Ca,20,2.0,1.0,2.0,103
1917,14.0,Cd2.0,Cd,48,2.0,1.0,2.0,35
1918,14.0,Ce3.0,Ce,58,3.0,1.0,3.0,19
1919,14.0,Ce3.125,Ce,58,3.125,1.0,3.125,1
1920,14.0,Ce4.0,Ce,58,4.0,1.0,4.0,5
1921,14.0,Cl-1.0,Cl,17,1.0,-1.0,-1.0,174
1922,14.0,Co2.0,Co,27,2.0,1.0,2.0,23
1923,14.0,Co2.25,Co,27,2.25,1.0,2.25,4
1924,14.0,Co3.0,Co,27,3.0,1.0,3.0,2
1925,14.0,Co4.0,Co,27,4.0,1.0,4.0,11
1926,14.0,Cr2.0,Cr,24,2.0,1.0,2.0,5
1927,14.0,Cr3.0,Cr,24,3.0,1.0,3.0,21
1928,14.0,Cr4.0,Cr,24,4.0,1.0,4.0,2
1929,14.0,Cr5.0,Cr,24,5.0,1.0,5.0,4
1930,14.0,Cr6.0,Cr,24,6.0,1.0,6.0,13
1931,14.0,Cs1.0,Cs,55,1.0,1.0,1.0,187
1932,14.0,Cu1.0,Cu,29,1.0,1.0,1.0,34
1933,14.0,Cu1.5,Cu,29,1.5,1.0,1.5,1
1934,14.0,Cu1.6666666666666667,Cu,29,1.6666666666666667,1.0,1.6666666666666667,1
1935,14.0,Cu2.0,Cu,29,2.0,1.0,2.0,45
1936,14.0,Cu2.5,Cu,29,2.5,1.0,2.5,1
1937,14.0,Cu2.6666666666666665,Cu,29,2.6666666666666665,1.0,2.6666666666666665,1
1938,14.0,Cu3.0,Cu,29,3.0,1.0,3.0,14
1939,14.0,Dy3.0,Dy,66,3.0,1.0,3.0,29
1940,14.0,Er3.0,Er,68,3.0,1.0,3.0,36
1941,14.0,Eu2.0,Eu,63,2.0,1.0,2.0,17
1942,14.0,Eu3.0,Eu,63,3.0,1.0,3.0,22
1943,14.0,F-1.0,F,9,1.0,-1.0,-1.0,268
1944,14.0,Fe2.0,Fe,26,2.0,1.0,2.0,11
1945,14.0,Fe2.6666666666666665,Fe,26,2.6666666666666665,1.0,2.6666666666666665,1
1946,14.0,Fe3.0,Fe,26,3.0,1.0,3.0,51
1947,14.0,Ga2.0,Ga,31,2.0,1.0,2.0,2
1948,14.0,Ga2.5,Ga,31,2.5,1.0,2.5,3
1949,14.0,Ga3.0,Ga,31,3.0,1.0,3.0,63
1950,14.0,Gd3.0,Gd,64,3.0,1.0,3.0,40
1951,14.0,Ge2.0,Ge,32,2.0,1.0,2.0,3
1952,14.0,Ge2.4,Ge,32,2.4,1.0,2.4,1
1953,14.0,Ge2.6666666666666665,Ge,32,2.6666666666666665,1.0,2.6666666666666665,1
1954,14.0,Ge3.0,Ge,32,3.0,1.0,3.0,10
1955,14.0,Ge4.0,Ge,32,4.0,1.0,4.0,63
1956,14.0,H-1.0,H,1,1.0,-1.0,-1.0,11
1957,14.0,H0.3333333333333333,H,1,0.3333333333333333,1.0,0.3333333333333333,1
1958,14.0,H0.5,H,1,0.5,1.0,0.5,3
1959,14.0,H0.5555555555555556,H,1,0.5555555555555556,1.0,0.5555555555555556,1
1960,14.0,H0.6666666666666666,H,1,0.6666666666666666,1.0,0.6666666666666666,1
1961,14.0,H0.8181818181818182,H,1,0.8181818181818182,1.0,0.8181818181818182,1
1962,14.0,H0.8333333333333334,H,1,0.8333333333333334,1.0,0.8333333333333334,1
1963,14.0,H0.9,H,1,0.9,1.0,0.9,1
1964,14.0,H1.0,H,1,1.0,1.0,1.0,239
1965,14.0,Hf4.0,Hf,72,4.0,1.0,4.0,13
1966,14.0,Hg1.0,Hg,80,1.0,1.0,1.0,2
1967,14.0,Hg1.375,Hg,80,1.375,1.0,1.375,1
1968,14.0,Hg1.4285714285714286,Hg,80,1.4285714285714286,1.0,1.4285714285714286,1
1969,14.0,Hg1.4444444444444444,Hg,80,1.4444444444444444,1.0,1.4444444444444444,1
1970,14.0,Hg1.5,Hg,80,1.5,1.0,1.5,1
1971,14.0,Hg1.6666666666666667,Hg,80,1.6666666666666667,1.0,1.6666666666666667,2
1972,14.0,Hg2.0,Hg,80,2.0,1.0,2.0,34
1973,14.0,Ho3.0,Ho,67,3.0,1.0,3.0,35
1974,14.0,I-0.25,I,53,0.25,-1.0,-0.25,1
1975,14.0,I-1.0,I,53,1.0,-1.0,-1.0,53
1976,14.0,I0.125,I,53,0.125,1.0,0.125,1
1977,14.0,I5.0,I,53,5.0,1.0,5.0,34
1978,14.0,In1.0,In,49,1.0,1.0,1.0,1
1979,14.0,In1.5,In,49,1.5,1.0,1.5,2
1980,14.0,In2.0,In,49,2.0,1.0,2.0,1
1981,14.0,In2.3333333333333335,In,49,2.3333333333333335,1.0,2.3333333333333335,1
1982,14.0,In3.0,In,49,3.0,1.0,3.0,58
1983,14.0,Ir3.0,Ir,77,3.0,1.0,3.0,3
1984,14.0,Ir4.0,Ir,77,4.0,1.0,4.0,8
1985,14.0,Ir5.0,Ir,77,5.0,1.0,5.0,19
1986,14.0,K1.0,K,19,1.0,1.0,1.0,305
1987,14.0,La2.0,La,57,2.0,1.0,2.0,5
1988,14.0,La3.0,La,57,3.0,1.0,3.0,73
1989,14.0,Li1.0,Li,3,1.0,1.0,1.0,134
1990,14.0,Lu3.0,Lu,71,3.0,1.0,3.0,21
1991,14.0,Mg2.0,Mg,12,2.0,1.0,2.0,63
1992,14.0,Mn2.0,Mn,25,2.0,1.0,2.0,37
1993,14.0,Mn2.4,Mn,25,2.4,1.0,2.4,1
1994,14.0,Mn2.5,Mn,25,2.5,1.0,2.5,1
1995,14.0,Mn3.0,Mn,25,3.0,1.0,3.0,10
1996,14.0,Mn3.6666666666666665,Mn,25,3.6666666666666665,1.0,3.6666666666666665,3
1997,14.0,Mn4.0,Mn,25,4.0,1.0,4.0,3
1998,14.0,Mn5.333333333333333,Mn,25,5.333333333333333,1.0,5.333333333333333,1
1999,14.0,Mn7.0,Mn,25,7.0,1.0,7.0,2
2000,14.0,Mo3.0,Mo,42,3.0,1.0,3.0,3
2001,14.0,Mo3.3333333333333335,Mo,42,3.3333333333333335,1.0,3.3333333333333335,7
2002,14.0,Mo4.0,Mo,42,4.0,1.0,4.0,1
2003,14.0,Mo5.0,Mo,42,5.0,1.0,5.0,9
2004,14.0,Mo5.666666666666667,Mo,42,5.666666666666667,1.0,5.666666666666667,4
2005,14.0,Mo6.0,Mo,42,6.0,1.0,6.0,50
2006,14.0,N-0.25,N,7,0.25,-1.0,-0.25,1
2007,14.0,N-1.4,N,7,1.4,-1.0,-1.4,1
2008,14.0,N-2.6666666666666665,N,7,2.6666666666666665,-1.0,-2.6666666666666665,1
2009,14.0,N-3.0,N,7,3.0,-1.0,-3.0,74
2010,14.0,N1.0,N,7,1.0,1.0,1.0,1
2011,14.0,N1.6666666666666667,N,7,1.6666666666666667,1.0,1.6666666666666667,1
2012,14.0,N4.0,N,7,4.0,1.0,4.0,2
2013,14.0,N5.0,N,7,5.0,1.0,5.0,49
2014,14.0,Na1.0,Na,11,1.0,1.0,1.0,226
2015,14.0,Nb2.0,Nb,41,2.0,1.0,2.0,2
2016,14.0,Nb2.6666666666666665,Nb,41,2.6666666666666665,1.0,2.6666666666666665,1
2017,14.0,Nb3.0,Nb,41,3.0,1.0,3.0,3
2018,14.0,Nb3.2857142857142856,Nb,41,3.2857142857142856,1.0,3.2857142857142856,1
2019,14.0,Nb3.5,Nb,41,3.5,1.0,3.5,2
2020,14.0,Nb4.333333333333333,Nb,41,4.333333333333333,1.0,4.333333333333333,1
2021,14.0,Nb4.571428571428571,Nb,41,4.571428571428571,1.0,4.571428571428571,1
2022,14.0,Nb4.666666666666667,Nb,41,4.666666666666667,1.0,4.666666666666667,2
2023,14.0,Nb5.0,Nb,41,5.0,1.0,5.0,40
2024,14.0,Nd2.0,Nd,60,2.0,1.0,2.0,1
2025,14.0,Nd3.0,Nd,60,3.0,1.0,3.0,47
2026,14.0,Ni1.0,Ni,28,1.0,1.0,1.0,1
2027,14.0,Ni2.0,Ni,28,2.0,1.0,2.0,20
2028,14.0,Ni3.0,Ni,28,3.0,1.0,3.0,3
2029,14.0,Ni4.0,Ni,28,4.0,1.0,4.0,7
2030,14.0,Np3.5,Np,93,3.5,1.0,3.5,1
2031,14.0,Np4.0,Np,93,4.0,1.0,4.0,1
2032,14.0,Np5.0,Np,93,5.0,1.0,5.0,1
2033,14.0,Np6.0,Np,93,6.0,1.0,6.0,1
2034,14.0,Np7.0,Np,93,7.0,1.0,7.0,1
2035,14.0,O-2.0,O,8,2.0,-1.0,-2.0,1386
2036,14.0,Os-1.0,Os,76,1.0,-1.0,-1.0,1
2037,14.0,Os-1.75,Os,76,1.75,-1.0,-1.75,1
2038,14.0,Os-2.0,Os,76,2.0,-1.0,-2.0,1
2039,14.0,Os3.0,Os,76,3.0,1.0,3.0,1
2040,14.0,Os5.0,Os,76,5.0,1.0,5.0,9
2041,14.0,Os6.0,Os,76,6.0,1.0,6.0,2
2042,14.0,Os6.5,Os,76,6.5,1.0,6.5,1
2043,14.0,Os8.0,Os,76,8.0,1.0,8.0,1
2044,14.0,P-0.2,P,15,0.2,-1.0,-0.2,1
2045,14.0,P-0.2857142857142857,P,15,0.2857142857142857,-1.0,-0.2857142857142857,2
2046,14.0,P-0.3333333333333333,P,15,0.3333333333333333,-1.0,-0.3333333333333333,1
2047,14.0,P-0.42857142857142855,P,15,0.42857142857142855,-1.0,-0.42857142857142855,4
2048,14.0,P-0.5,P,15,0.5,-1.0,-0.5,1
2049,14.0,P-1.0,P,15,1.0,-1.0,-1.0,7
2050,14.0,P-1.4,P,15,1.4,-1.0,-1.4,1
2051,14.0,P-2.0,P,15,2.0,-1.0,-2.0,4
2052,14.0,P-2.5,P,15,2.5,-1.0,-2.5,1
2053,14.0,P-2.6666666666666665,P,15,2.6666666666666665,-1.0,-2.6666666666666665,1
2054,14.0,P-3.0,P,15,3.0,-1.0,-3.0,11
2055,14.0,P0.5,P,15,0.5,1.0,0.5,1
2056,14.0,P0.6666666666666666,P,15,0.6666666666666666,1.0,0.6666666666666666,1
2057,14.0,P1.0,P,15,1.0,1.0,1.0,1
2058,14.0,P1.5,P,15,1.5,1.0,1.5,1
2059,14.0,P1.8571428571428572,P,15,1.8571428571428572,1.0,1.8571428571428572,1
2060,14.0,P2.0,P,15,2.0,1.0,2.0,6
2061,14.0,P3.0,P,15,3.0,1.0,3.0,2
2062,14.0,P3.5,P,15,3.5,1.0,3.5,1
2063,14.0,P4.0,P,15,4.0,1.0,4.0,36
2064,14.0,P4.4,P,15,4.4,1.0,4.4,1
2065,14.0,P4.5,P,15,4.5,1.0,4.5,3
2066,14.0,P5.0,P,15,5.0,1.0,5.0,382
2067,14.0,Pa5.0,Pa,91,5.0,1.0,5.0,1
2068,14.0,Pb2.0,Pb,82,2.0,1.0,2.0,63
2069,14.0,Pb3.0,Pb,82,3.0,1.0,3.0,3
2070,14.0,Pb3.6,Pb,82,3.6,1.0,3.6,1
2071,14.0,Pb4.0,Pb,82,4.0,1.0,4.0,3
2072,14.0,Pd2.0,Pd,46,2.0,1.0,2.0,12
2073,14.0,Pd4.0,Pd,46,4.0,1.0,4.0,3
2074,14.0,Pm3.0,Pm,61,3.0,1.0,3.0,2
2075,14.0,Pr3.0,Pr,59,3.0,1.0,3.0,42
2076,14.0,Pr4.0,Pr,59,4.0,1.0,4.0,3
2077,14.0,Pt-2.0,Pt,78,2.0,-1.0,-2.0,2
2078,14.0,Pt1.6,Pt,78,1.6,1.0,1.6,1
2079,14.0,Pt2.0,Pt,78,2.0,1.0,2.0,2
2080,14.0,Pt3.0,Pt,78,3.0,1.0,3.0,1
2081,14.0,Pt4.0,Pt,78,4.0,1.0,4.0,18
2082,14.0,Pt5.0,Pt,78,5.0,1.0,5.0,1
2083,14.0,Pt6.0,Pt,78,6.0,1.0,6.0,1
2084,14.0,Pu3.0,Pu,94,3.0,1.0,3.0,1
2085,14.0,Pu4.0,Pu,94,4.0,1.0,4.0,1
2086,14.0,Pu7.0,Pu,94,7.0,1.0,7.0,1
2087,14.0,Rb1.0,Rb,37,1.0,1.0,1.0,172
2088,14.0,Re3.0,Re,75,3.0,1.0,3.0,7
2089,14.0,Re4.666666666666667,Re,75,4.666666666666667,1.0,4.666666666666667,1
2090,14.0,Re5.0,Re,75,5.0,1.0,5.0,2
2091,14.0,Re6.0,Re,75,6.0,1.0,6.0,5
2092,14.0,Re6.5,Re,75,6.5,1.0,6.5,1
2093,14.0,Re7.0,Re,75,7.0,1.0,7.0,15
2094,14.0,Rh3.0,Rh,45,3.0,1.0,3.0,5
2095,14.0,Rh4.0,Rh,45,4.0,1.0,4.0,6
2096,14.0,Ru2.0,Ru,44,2.0,1.0,2.0,1
2097,14.0,Ru3.0,Ru,44,3.0,1.0,3.0,1
2098,14.0,Ru4.0,Ru,44,4.0,1.0,4.0,6
2099,14.0,Ru5.0,Ru,44,5.0,1.0,5.0,21
2100,14.0,Ru6.0,Ru,44,6.0,1.0,6.0,3
2101,14.0,S-0.2857142857142857,S,16,0.2857142857142857,-1.0,-0.2857142857142857,1
2102,14.0,S-0.3333333333333333,S,16,0.3333333333333333,-1.0,-0.3333333333333333,1
2103,14.0,S-0.6666666666666666,S,16,0.6666666666666666,-1.0,-0.6666666666666666,1
2104,14.0,S-1.0,S,16,1.0,-1.0,-1.0,3
2105,14.0,S-1.04,S,16,1.04,-1.0,-1.04,1
2106,14.0,S-1.1818181818181819,S,16,1.1818181818181819,-1.0,-1.1818181818181819,5
2107,14.0,S-1.2,S,16,1.2,-1.0,-1.2,2
2108,14.0,S-1.2727272727272727,S,16,1.2727272727272727,-1.0,-1.2727272727272727,1
2109,14.0,S-1.3333333333333333,S,16,1.3333333333333333,-1.0,-1.3333333333333333,1
2110,14.0,S-1.4285714285714286,S,16,1.4285714285714286,-1.0,-1.4285714285714286,1
2111,14.0,S-1.5,S,16,1.5,-1.0,-1.5,9
2112,14.0,S-1.75,S,16,1.75,-1.0,-1.75,1
2113,14.0,S-1.8333333333333333,S,16,1.8333333333333333,-1.0,-1.8333333333333333,3
2114,14.0,S-2.0,S,16,2.0,-1.0,-2.0,182
2115,14.0,S0.0,S,16,0.0,0.0,0.0,1
2116,14.0,S0.10526315789473684,S,16,0.10526315789473684,1.0,0.10526315789473684,1
2117,14.0,S0.25,S,16,0.25,1.0,0.25,1
2118,14.0,S0.6666666666666666,S,16,0.6666666666666666,1.0,0.6666666666666666,1
2119,14.0,S2.0,S,16,2.0,1.0,2.0,5
2120,14.0,S2.6666666666666665,S,16,2.6666666666666665,1.0,2.6666666666666665,1
2121,14.0,S3.3333333333333335,S,16,3.3333333333333335,1.0,3.3333333333333335,1
2122,14.0,S3.5,S,16,3.5,1.0,3.5,1
2123,14.0,S4.0,S,16,4.0,1.0,4.0,6
2124,14.0,S4.666666666666667,S,16,4.666666666666667,1.0,4.666666666666667,1
2125,14.0,S5.0,S,16,5.0,1.0,5.0,1
2126,14.0,S6.0,S,16,6.0,1.0,6.0,95
2127,14.0,Sb-0.625,Sb,51,0.625,-1.0,-0.625,1
2128,14.0,Sb-1.0,Sb,51,1.0,-1.0,-1.0,8
2129,14.0,Sb-1.3333333333333333,Sb,51,1.3333333333333333,-1.0,-1.3333333333333333,2
2130,14.0,Sb-2.0,Sb,51,2.0,-1.0,-2.0,3
2131,14.0,Sb-2.5,Sb,51,2.5,-1.0,-2.5,1
2132,14.0,Sb-2.6666666666666665,Sb,51,2.6666666666666665,-1.0,-2.6666666666666665,6
2133,14.0,Sb-2.7777777777777777,Sb,51,2.7777777777777777,-1.0,-2.7777777777777777,1
2134,14.0,Sb-3.0,Sb,51,3.0,-1.0,-3.0,4
2135,14.0,Sb1.5,Sb,51,1.5,1.0,1.5,1
2136,14.0,Sb3.0,Sb,51,3.0,1.0,3.0,42
2137,14.0,Sb4.0,Sb,51,4.0,1.0,4.0,3
2138,14.0,Sb4.142857142857143,Sb,51,4.142857142857143,1.0,4.142857142857143,1
2139,14.0,Sb4.333333333333333,Sb,51,4.333333333333333,1.0,4.333333333333333,1
2140,14.0,Sb4.555555555555555,Sb,51,4.555555555555555,1.0,4.555555555555555,1
2141,14.0,Sb4.875,Sb,51,4.875,1.0,4.875,1
2142,14.0,Sb5.0,Sb,51,5.0,1.0,5.0,52
2143,14.0,Sc3.0,Sc,21,3.0,1.0,3.0,24
2144,14.0,Se-0.1111111111111111,Se,34,0.1111111111111111,-1.0,-0.1111111111111111,1
2145,14.0,Se-0.5,Se,34,0.5,-1.0,-0.5,1
2146,14.0,Se-0.7692307692307693,Se,34,0.7692307692307693,-1.0,-0.7692307692307693,1
2147,14.0,Se-1.0,Se,34,1.0,-1.0,-1.0,7
2148,14.0,Se-1.1818181818181819,Se,34,1.1818181818181819,-1.0,-1.1818181818181819,2
2149,14.0,Se-1.25,Se,34,1.25,-1.0,-1.25,1
2150,14.0,Se-1.2727272727272727,Se,34,1.2727272727272727,-1.0,-1.2727272727272727,1
2151,14.0,Se-1.3333333333333333,Se,34,1.3333333333333333,-1.0,-1.3333333333333333,4
2152,14.0,Se-1.5,Se,34,1.5,-1.0,-1.5,6
2153,14.0,Se-1.6666666666666667,Se,34,1.6666666666666667,-1.0,-1.6666666666666667,1
2154,14.0,Se-1.7142857142857142,Se,34,1.7142857142857142,-1.0,-1.7142857142857142,1
2155,14.0,Se-1.75,Se,34,1.75,-1.0,-1.75,1
